# "C-13 APPENDIX - SINGLE YEAR AGE RETURNS BY RESIDENCE, SEX  AND LITERACY STATUS"
Table.Name,State.code,Dist.Code,Area.Name,Literate.Illiterate,Age,Persons.All,Males.All,Females.All,Persons.Rural,Males.Rural,Females.Rural,Persons.Urban,Males.Urban,Females.Urban
C3813A,27,00,Maharashtra,Illiterate,101,30820043,12985472,17834571,20073313,8147559,11925754,10746730,4837913,5908817
C3813A,27,00,Maharashtra,Illiterate,0,1775560,946095,829465,1028294,551481,476813,747266,394614,352652
C3813A,27,00,Maharashtra,Illiterate,1,1926342,1021679,904663,1101100,587212,513888,825242,434467,390775
C3813A,27,00,Maharashtra,Illiterate,2,1888543,996272,892271,1098738,581369,517369,789805,414903,374902
C3813A,27,00,Maharashtra,Illiterate,3,1895221,990688,904533,1101102,576048,525054,794119,414640,379479
C3813A,27,00,Maharashtra,Illiterate,4,1876360,984895,891465,1088575,572261,516314,787785,412634,375151
C3813A,27,00,Maharashtra,Illiterate,5,2010382,1066065,944317,1155100,612339,542761,855282,453726,401556
C3813A,27,00,Maharashtra,Illiterate,6,1954109,1029697,924412,1116045,586689,529356,838064,443008,395056
C3813A,27,00,Maharashtra,Illiterate,7,437488,226295,211193,268032,137582,130450,169456,88713,80743
C3813A,27,00,Maharashtra,Illiterate,8,165320,83777,81543,100286,49882,50404,65034,33895,31139
C3813A,27,00,Maharashtra,Illiterate,9,109810,55308,54502,65020,31882,33138,44790,23426,21364
C3813A,27,00,Maharashtra,Illiterate,10,143889,71860,72029,85294,41513,43781,58595,30347,28248
C3813A,27,00,Maharashtra,Illiterate,11,89624,43763,45861,53807,25331,28476,35817,18432,17385
C3813A,27,00,Maharashtra,Illiterate,12,86469,40994,45475,54454,24515,29939,32015,16479,15536
C3813A,27,00,Maharashtra,Illiterate,13,75304,35442,39862,47373,21261,26112,27931,14181,13750
C3813A,27,00,Maharashtra,Illiterate,14,81850,38581,43269,52363,23480,28883,29487,15101,14386
C3813A,27,00,Maharashtra,Illiterate,15,102225,48409,53816,66178,29825,36353,36047,18584,17463
C3813A,27,00,Maharashtra,Illiterate,16,96738,46324,50414,62346,28234,34112,34392,18090,16302
C3813A,27,00,Maharashtra,Illiterate,17,89866,43627,46239,55126,24898,30228,34740,18729,16011
C3813A,27,00,Maharashtra,Illiterate,18,140496,64703,75793,86872,35731,51141,53624,28972,24652
C3813A,27,00,Maharashtra,Illiterate,19,114080,48272,65808,68714,25018,43696,45366,23254,22112
C3813A,27,00,Maharashtra,Illiterate,20,205293,77296,127997,127927,41999,85928,77366,35297,42069
C3813A,27,00,Maharashtra,Illiterate,21,136523,55496,81027,83281,29764,53517,53242,25732,27510
C3813A,27,00,Maharashtra,Illiterate,22,182994,74496,108498,111982,40696,71286,71012,33800,37212
C3813A,27,00,Maharashtra,Illiterate,23,145230,56706,88524,90231,31210,59021,54999,25496,29503
C3813A,27,00,Maharashtra,Illiterate,24,162711,61296,101415,99489,33344,66145,63222,27952,35270
C3813A,27,00,Maharashtra,Illiterate,25,304925,108884,196041,187701,62754,124947,117224,46130,71094
C3813A,27,00,Maharashtra,Illiterate,26,191766,72383,119383,118134,40801,77333,73632,31582,42050
C3813A,27,00,Maharashtra,Illiterate,27,163719,61606,102113,103762,35301,68461,59957,26305,33652
C3813A,27,00,Maharashtra,Illiterate,28,221100,78452,142648,143472,45885,97587,77628,32567,45061
C3813A,27,00,Maharashtra,Illiterate,29,159600,57114,102486,99464,32280,67184,60136,24834,35302
C3813A,27,00,Maharashtra,Illiterate,30,457966,154744,303222,295479,94254,201225,162487,60490,101997
C3813A,27,00,Maharashtra,Illiterate,31,180602,62877,117725,115726,36844,78882,64876,26033,38843
C3813A,27,00,Maharashtra,Illiterate,32,234311,79969,154342,160233,50021,110212,74078,29948,44130
C3813A,27,00,Maharashtra,Illiterate,33,157657,51484,106173,109103,32378,76725,48554,19106,29448
C3813A,27,00,Maharashtra,Illiterate,34,195943,63221,132722,130777,38703,92074,65166,24518,40648
C3813A,27,00,Maharashtra,Illiterate,35,558781,183734,375047,367424,115954,251470,191357,67780,123577
C3813A,27,00,Maharashtra,Illiterate,36,267420,86509,180911,182128,55374,126754,85292,31135,54157
C3813A,27,00,Maharashtra,Illiterate,37,185281,55959,129322,132022,36916,95106,53259,19043,34216
C3813A,27,00,Maharashtra,Illiterate,38,290361,87998,202363,209663,59894,149769,80698,28104,52594
C3813A,27,00,Maharashtra,Illiterate,39,214649,70136,144513,146300,45036,101264,68349,25100,43249
C3813A,27,00,Maharashtra,Illiterate,40,717451,239427,478024,496321,160946,335375,221130,78481,142649
C3813A,27,00,Maharashtra,Illiterate,41,253531,85543,167988,174937,56726,118211,78594,28817,49777
C3813A,27,00,Maharashtra,Illiterate,42,282755,95182,187573,209569,68253,141316,73186,26929,46257
C3813A,27,00,Maharashtra,Illiterate,43,182718,58021,124697,134484,40989,93495,48234,17032,31202
C3813A,27,00,Maharashtra,Illiterate,44,213825,68296,145529,150802,46608,104194,63023,21688,41335
C3813A,27,00,Maharashtra,Illiterate,45,691891,229949,461942,485915,161009,324906,205976,68940,137036
C3813A,27,00,Maharashtra,Illiterate,46,268265,87630,180635,190164,60856,129308,78101,26774,51327
C3813A,27,00,Maharashtra,Illiterate,47,184901,57953,126948,137236,41770,95466,47665,16183,31482
C3813A,27,00,Maharashtra,Illiterate,48,253653,79529,174124,187998,57780,130218,65655,21749,43906
C3813A,27,00,Maharashtra,Illiterate,49,191364,64064,127300,134020,44021,89999,57344,20043,37301
C3813A,27,00,Maharashtra,Illiterate,50,699995,233279,466716,502599,167763,334836,197396,65516,131880
C3813A,27,00,Maharashtra,Illiterate,51,219625,75054,144571,154662,51993,102669,64963,23061,41902
C3813A,27,00,Maharashtra,Illiterate,52,195072,64786,130286,147481,48130,99351,47591,16656,30935
C3813A,27,00,Maharashtra,Illiterate,53,125183,39020,86163,93045,27906,65139,32138,11114,21024
C3813A,27,00,Maharashtra,Illiterate,54,168400,50950,117450,121757,36043,85714,46643,14907,31736
C3813A,27,00,Maharashtra,Illiterate,55,556747,165254,391493,412361,123178,289183,144386,42076,102310
C3813A,27,00,Maharashtra,Illiterate,56,205001,62287,142714,150937,45242,105695,54064,17045,37019
C3813A,27,00,Maharashtra,Illiterate,57,119995,34873,85122,91627,25531,66096,28368,9342,19026
C3813A,27,00,Maharashtra,Illiterate,58,172483,48349,124134,133761,36297,97464,38722,12052,26670
C3813A,27,00,Maharashtra,Illiterate,59,159092,46099,112993,115397,32733,82664,43695,13366,30329
C3813A,27,00,Maharashtra,Illiterate,60,764106,213760,550346,573291,161753,411538,190815,52007,138808
C3813A,27,00,Maharashtra,Illiterate,61,230075,64739,165336,170629,47609,123020,59446,17130,42316
C3813A,27,00,Maharashtra,Illiterate,62,195887,54455,141432,155927,43003,112924,39960,11452,28508
C3813A,27,00,Maharashtra,Illiterate,63,122752,33532,89220,95915,25299,70616,26837,8233,18604
C3813A,27,00,Maharashtra,Illiterate,64,164386,45404,118982,125557,34790,90767,38829,10614,28215
C3813A,27,00,Maharashtra,Illiterate,65,758133,214341,543792,595445,173678,421767,162688,40663,122025
C3813A,27,00,Maharashtra,Illiterate,66,252134,72505,179629,199841,58824,141017,52293,13681,38612
C3813A,27,00,Maharashtra,Illiterate,67,130300,39844,90456,107359,33299,74060,22941,6545,16396
C3813A,27,00,Maharashtra,Illiterate,68,160056,49096,110960,132249,41340,90909,27807,7756,20051
C3813A,27,00,Maharashtra,Illiterate,69,139006,45394,93612,107863,36473,71390,31143,8921,22222
C3813A,27,00,Maharashtra,Illiterate,70,679649,222976,456673,536115,184956,351159,143534,38020,105514
C3813A,27,00,Maharashtra,Illiterate,71,177022,58752,118270,136669,47574,89095,40353,11178,29175
C3813A,27,00,Maharashtra,Illiterate,72,120072,41028,79044,98127,34785,63342,21945,6243,15702
C3813A,27,00,Maharashtra,Illiterate,73,57718,19209,38509,45535,15524,30011,12183,3685,8498
C3813A,27,00,Maharashtra,Illiterate,74,73939,24101,49838,56446,19346,37100,17493,4755,12738
C3813A,27,00,Maharashtra,Illiterate,75,302096,97630,204466,237155,81529,155626,64941,16101,48840
C3813A,27,00,Maharashtra,Illiterate,76,92224,29853,62371,71420,24436,46984,20804,5417,15387
C3813A,27,00,Maharashtra,Illiterate,77,40034,13830,26204,31179,11234,19945,8855,2596,6259
C3813A,27,00,Maharashtra,Illiterate,78,50962,16671,34291,39845,13691,26154,11117,2980,8137
C3813A,27,00,Maharashtra,Illiterate,79,44273,14484,29789,32850,11450,21400,11423,3034,8389
C3813A,27,00,Maharashtra,Illiterate,80,233286,75737,157549,180575,62859,117716,52711,12878,39833
C3813A,27,00,Maharashtra,Illiterate,81,57881,19118,38763,43051,15316,27735,14830,3802,11028
C3813A,27,00,Maharashtra,Illiterate,82,28814,9811,19003,22270,8063,14207,6544,1748,4796
C3813A,27,00,Maharashtra,Illiterate,83,15143,5343,9800,10967,4138,6829,4176,1205,2971
C3813A,27,00,Maharashtra,Illiterate,84,18749,6105,12644,13013,4589,8424,5736,1516,4220
C3813A,27,00,Maharashtra,Illiterate,85,76686,24129,52557,57567,19828,37739,19119,4301,14818
C3813A,27,00,Maharashtra,Illiterate,86,21331,6733,14598,15075,5203,9872,6256,1530,4726
C3813A,27,00,Maharashtra,Illiterate,87,9139,2961,6178,6516,2298,4218,2623,663,1960
C3813A,27,00,Maharashtra,Illiterate,88,9408,3016,6392,6753,2287,4466,2655,729,1926
C3813A,27,00,Maharashtra,Illiterate,89,11135,3508,7627,7827,2640,5187,3308,868,2440
C3813A,27,00,Maharashtra,Illiterate,90,54734,16361,38373,41582,13406,28176,13152,2955,10197
C3813A,27,00,Maharashtra,Illiterate,91,13629,4165,9464,9711,3227,6484,3918,938,2980
C3813A,27,00,Maharashtra,Illiterate,92,6382,2084,4298,4622,1562,3060,1760,522,1238
C3813A,27,00,Maharashtra,Illiterate,93,3204,993,2211,2125,700,1425,1079,293,786
C3813A,27,00,Maharashtra,Illiterate,94,4098,1283,2815,2742,909,1833,1356,374,982
C3813A,27,00,Maharashtra,Illiterate,95,15901,4760,11141,11579,3672,7907,4322,1088,3234
C3813A,27,00,Maharashtra,Illiterate,96,5291,1619,3672,3722,1206,2516,1569,413,1156
C3813A,27,00,Maharashtra,Illiterate,97,2733,930,1803,1926,681,1245,807,249,558
C3813A,27,00,Maharashtra,Illiterate,98,4376,1361,3015,3240,1040,2200,1136,321,815
C3813A,27,00,Maharashtra,Illiterate,99,3909,1188,2721,2999,973,2026,910,215,695
C3813A,27,00,Maharashtra,Illiterate,+100,29629,10954,18675,19844,7129,12715,9785,3825,5960
C3813A,27,00,Maharashtra,Illiterate,-1,101306,43058,58248,62000,25507,36493,39306,17551,21755
C3813A,28,00,Andhra Pradesh,Literate,101,50556760,28251243,22305517,30351065,17395600,12955465,20205695,10855643,9350052
C3813A,28,00,Andhra Pradesh,Literate,0,0,0,0,0,0,0,0,0,0
C3813A,28,00,Andhra Pradesh,Literate,1,0,0,0,0,0,0,0,0,0
C3813A,28,00,Andhra Pradesh,Literate,2,0,0,0,0,0,0,0,0,0
C3813A,28,00,Andhra Pradesh,Literate,3,0,0,0,0,0,0,0,0,0
C3813A,28,00,Andhra Pradesh,Literate,4,0,0,0,0,0,0,0,0,0
C3813A,28,00,Andhra Pradesh,Literate,5,0,0,0,0,0,0,0,0,0
C3813A,28,00,Andhra Pradesh,Literate,6,0,0,0,0,0,0,0,0,0
C3813A,28,00,Andhra Pradesh,Literate,7,1082598,558580,524018,713474,367413,346061,369124,191167,177957
C3813A,28,00,Andhra Pradesh,Literate,8,1310677,672762,637915,896124,459295,436829,414553,213467,201086
C3813A,28,00,Andhra Pradesh,Literate,9,1351665,694443,657222,916922,470037,446885,434743,224406,210337
C3813A,28,00,Andhra Pradesh,Literate,10,1641260,852843,788417,1109707,576981,532726,531553,275862,255691
C3813A,28,00,Andhra Pradesh,Literate,11,1479095,759156,719939,987439,507711,479728,491656,251445,240211
C3813A,28,00,Andhra Pradesh,Literate,12,1582419,819123,763296,1080523,562198,518325,501896,256925,244971
C3813A,28,00,Andhra Pradesh,Literate,13,1505616,775822,729794,1021095,528339,492756,484521,247483,237038
C3813A,28,00,Andhra Pradesh,Literate,14,1519643,791516,728127,1025145,537269,487876,494498,254247,240251
C3813A,28,00,Andhra Pradesh,Literate,15,1530025,806987,723038,1012152,538185,473967,517873,268802,249071
C3813A,28,00,Andhra Pradesh,Literate,16,1459727,772673,687054,943856,506165,437691,515871,266508,249363
C3813A,28,00,Andhra Pradesh,Literate,17,1358702,733635,625067,864048,476702,387346,494654,256933,237721
C3813A,28,00,Andhra Pradesh,Literate,18,1668662,881138,787524,1106949,598612,508337,561713,282526,279187
C3813A,28,00,Andhra Pradesh,Literate,19,1354625,709932,644693,857702,463837,393865,496923,246095,250828
C3813A,28,00,Andhra Pradesh,Literate,20,1806472,925198,881274,1193658,630533,563125,612814,294665,318149
C3813A,28,00,Andhra Pradesh,Literate,21,1209184,647913,561271,730604,411030,319574,478580,236883,241697
C3813A,28,00,Andhra Pradesh,Literate,22,1355551,725389,630162,847607,475662,371945,507944,249727,258217
C3813A,28,00,Andhra Pradesh,Literate,23,1175782,643413,532369,706063,406729,299334,469719,236684,233035
C3813A,28,00,Andhra Pradesh,Literate,24,1201743,643868,557875,709444,400029,309415,492299,243839,248460
C3813A,28,00,Andhra Pradesh,Literate,25,1650734,872531,778203,1045550,576806,468744,605184,295725,309459
C3813A,28,00,Andhra Pradesh,Literate,26,1125399,610912,514487,653284,372702,280582,472115,238210,233905
C3813A,28,00,Andhra Pradesh,Literate,27,945685,525920,419765,525123,307617,217506,420562,218303,202259
C3813A,28,00,Andhra Pradesh,Literate,28,1172689,629429,543260,685580,380981,304599,487109,248448,238661
C3813A,28,00,Andhra Pradesh,Literate,29,841614,465673,375941,453071,260598,192473,388543,205075,183468
C3813A,28,00,Andhra Pradesh,Literate,30,1555620,881365,674255,957430,560959,396471,598190,320406,277784
C3813A,28,00,Andhra Pradesh,Literate,31,694794,399704,295090,357156,215525,141631,337638,184179,153459
C3813A,28,00,Andhra Pradesh,Literate,32,831776,475286,356490,466970,277854,189116,364806,197432,167374
C3813A,28,00,Andhra Pradesh,Literate,33,611154,351446,259708,322661,194353,128308,288493,157093,131400
C3813A,28,00,Andhra Pradesh,Literate,34,687121,396406,290715,363272,219589,143683,323849,176817,147032
C3813A,28,00,Andhra Pradesh,Literate,35,1313255,779148,534107,790198,489166,301032,523057,289982,233075
C3813A,28,00,Andhra Pradesh,Literate,36,709499,411217,298282,383408,232947,150461,326091,178270,147821
C3813A,28,00,Andhra Pradesh,Literate,37,526863,309169,217694,264569,164110,100459,262294,145059,117235
C3813A,28,00,Andhra Pradesh,Literate,38,737105,424107,312998,399734,240560,159174,337371,183547,153824
C3813A,28,00,Andhra Pradesh,Literate,39,537538,322213,215325,270581,171051,99530,266957,151162,115795
C3813A,28,00,Andhra Pradesh,Literate,40,1124398,710108,414290,661816,437974,223842,462582,272134,190448
C3813A,28,00,Andhra Pradesh,Literate,41,459605,286718,172887,216484,144732,71752,243121,141986,101135
C3813A,28,00,Andhra Pradesh,Literate,42,506065,315548,190517,256569,169341,87228,249496,146207,103289
C3813A,28,00,Andhra Pradesh,Literate,43,353508,215321,138187,165643,106989,58654,187865,108332,79533
C3813A,28,00,Andhra Pradesh,Literate,44,377066,231132,145934,178974,116889,62085,198092,114243,83849
C3813A,28,00,Andhra Pradesh,Literate,45,839015,534299,304716,474233,317695,156538,364782,216604,148178
C3813A,28,00,Andhra Pradesh,Literate,46,393204,244229,148975,187855,124040,63815,205349,120189,85160
C3813A,28,00,Andhra Pradesh,Literate,47,290218,180413,109805,127980,84609,43371,162238,95804,66434
C3813A,28,00,Andhra Pradesh,Literate,48,392545,241128,151417,193776,125418,68358,198769,115710,83059
C3813A,28,00,Andhra Pradesh,Literate,49,292473,185563,106910,135296,91492,43804,157177,94071,63106
C3813A,28,00,Andhra Pradesh,Literate,50,670478,432094,238384,376363,256486,119877,294115,175608,118507
C3813A,28,00,Andhra Pradesh,Literate,51,249229,161390,87839,111307,76949,34358,137922,84441,53481
C3813A,28,00,Andhra Pradesh,Literate,52,256526,164615,91911,120732,82316,38416,135794,82299,53495
C3813A,28,00,Andhra Pradesh,Literate,53,192766,122657,70109,82456,55614,26842,110310,67043,43267
C3813A,28,00,Andhra Pradesh,Literate,54,231946,144265,87681,104525,68824,35701,127421,75441,51980
C3813A,28,00,Andhra Pradesh,Literate,55,462485,287690,174795,256555,167108,89447,205930,120582,85348
C3813A,28,00,Andhra Pradesh,Literate,56,226879,144845,82034,107559,72121,35438,119320,72724,46596
C3813A,28,00,Andhra Pradesh,Literate,57,152897,97930,54967,63821,42640,21181,89076,55290,33786
C3813A,28,00,Andhra Pradesh,Literate,58,204499,126543,77956,97295,61591,35704,107204,64952,42252
C3813A,28,00,Andhra Pradesh,Literate,59,165453,106604,58849,74768,50240,24528,90685,56364,34321
C3813A,28,00,Andhra Pradesh,Literate,60,470837,301482,169355,278892,186597,92295,191945,114885,77060
C3813A,28,00,Andhra Pradesh,Literate,61,170861,111323,59538,83184,56927,26257,87677,54396,33281
C3813A,28,00,Andhra Pradesh,Literate,62,171457,112769,58688,90644,62485,28159,80813,50284,30529
C3813A,28,00,Andhra Pradesh,Literate,63,129519,85259,44260,60102,41565,18537,69417,43694,25723
C3813A,28,00,Andhra Pradesh,Literate,64,134439,89692,44747,67143,47028,20115,67296,42664,24632
C3813A,28,00,Andhra Pradesh,Literate,65,321127,213318,107809,200175,141274,58901,120952,72044,48908
C3813A,28,00,Andhra Pradesh,Literate,66,117932,78521,39411,62865,44757,18108,55067,33764,21303
C3813A,28,00,Andhra Pradesh,Literate,67,79061,54018,25043,38199,27839,10360,40862,26179,14683
C3813A,28,00,Andhra Pradesh,Literate,68,102238,68368,33870,53917,38300,15617,48321,30068,18253
C3813A,28,00,Andhra Pradesh,Literate,69,77858,53048,24810,39391,28656,10735,38467,24392,14075
C3813A,28,00,Andhra Pradesh,Literate,70,228303,158546,69757,142867,105974,36893,85436,52572,32864
C3813A,28,00,Andhra Pradesh,Literate,71,66651,46360,20291,33190,24779,8411,33461,21581,11880
C3813A,28,00,Andhra Pradesh,Literate,72,58456,41040,17416,30182,22499,7683,28274,18541,9733
C3813A,28,00,Andhra Pradesh,Literate,73,40438,28127,12311,18686,13875,4811,21752,14252,7500
C3813A,28,00,Andhra Pradesh,Literate,74,46048,31877,14171,22336,16638,5698,23712,15239,8473
C3813A,28,00,Andhra Pradesh,Literate,75,100721,68449,32272,59541,43591,15950,41180,24858,16322
C3813A,28,00,Andhra Pradesh,Literate,76,39147,26614,12533,19718,14551,5167,19429,12063,7366
C3813A,28,00,Andhra Pradesh,Literate,77,21717,14748,6969,9379,6850,2529,12338,7898,4440
C3813A,28,00,Andhra Pradesh,Literate,78,26349,17678,8671,12810,9231,3579,13539,8447,5092
C3813A,28,00,Andhra Pradesh,Literate,79,20371,13616,6755,9447,6847,2600,10924,6769,4155
C3813A,28,00,Andhra Pradesh,Literate,80,63949,41464,22485,38996,27477,11519,24953,13987,10966
C3813A,28,00,Andhra Pradesh,Literate,81,18728,12086,6642,9085,6401,2684,9643,5685,3958
C3813A,28,00,Andhra Pradesh,Literate,82,14955,9718,5237,7212,5085,2127,7743,4633,3110
C3813A,28,00,Andhra Pradesh,Literate,83,10815,6905,3910,4655,3214,1441,6160,3691,2469
C3813A,28,00,Andhra Pradesh,Literate,84,12125,7578,4547,5538,3847,1691,6587,3731,2856
C3813A,28,00,Andhra Pradesh,Literate,85,24033,14807,9226,13214,8994,4220,10819,5813,5006
C3813A,28,00,Andhra Pradesh,Literate,86,10951,6690,4261,5084,3466,1618,5867,3224,2643
C3813A,28,00,Andhra Pradesh,Literate,87,6170,3742,2428,2519,1715,804,3651,2027,1624
C3813A,28,00,Andhra Pradesh,Literate,88,6615,3906,2709,2841,1844,997,3774,2062,1712
C3813A,28,00,Andhra Pradesh,Literate,89,5856,3426,2430,2400,1575,825,3456,1851,1605
C3813A,28,00,Andhra Pradesh,Literate,90,13719,8362,5357,7565,5001,2564,6154,3361,2793
C3813A,28,00,Andhra Pradesh,Literate,91,6383,3705,2678,3085,1943,1142,3298,1762,1536
C3813A,28,00,Andhra Pradesh,Literate,92,4686,2695,1991,2372,1465,907,2314,1230,1084
C3813A,28,00,Andhra Pradesh,Literate,93,3209,1835,1374,1638,997,641,1571,838,733
C3813A,28,00,Andhra Pradesh,Literate,94,3538,2006,1532,1819,1089,730,1719,917,802
C3813A,28,00,Andhra Pradesh,Literate,95,6076,3541,2535,3439,2134,1305,2637,1407,1230
C3813A,28,00,Andhra Pradesh,Literate,96,3578,2028,1550,1822,1116,706,1756,912,844
C3813A,28,00,Andhra Pradesh,Literate,97,2620,1487,1133,1280,785,495,1340,702,638
C3813A,28,00,Andhra Pradesh,Literate,98,3198,1829,1369,1594,949,645,1604,880,724
C3813A,28,00,Andhra Pradesh,Literate,99,1414,779,635,629,364,265,785,415,370
C3813A,28,00,Andhra Pradesh,Literate,+100,15258,8410,6848,6201,3673,2528,9057,4737,4320
C3813A,28,00,Andhra Pradesh,Literate,-1,519807,287382,232425,240303,137590,102713,279504,149792,129712
C3813A,28,00,Andhra Pradesh,Illiterate,101,34024017,14190903,19833114,26010637,10847641,15162996,8013380,3343262,4670118
C3813A,28,00,Andhra Pradesh,Illiterate,0,1214847,626538,588309,815259,419927,395332,399588,206611,192977
C3813A,28,00,Andhra Pradesh,Illiterate,1,1260326,650403,609923,828365,427167,401198,431961,223236,208725
C3813A,28,00,Andhra Pradesh,Illiterate,2,1181570,606189,575381,790173,404921,385252,391397,201268,190129
C3813A,28,00,Andhra Pradesh,Illiterate,3,1319621,676134,643487,893059,456542,436517,426562,219592,206970
C3813A,28,00,Andhra Pradesh,Illiterate,4,1308401,676623,631778,885302,457049,428253,423099,219574,203525
C3813A,28,00,Andhra Pradesh,Illiterate,5,1441133,744802,696331,978111,505368,472743,463022,239434,223588
C3813A,28,00,Andhra Pradesh,Illiterate,6,1416904,734261,682643,961753,498314,463439,455151,235947,219204
C3813A,28,00,Andhra Pradesh,Illiterate,7,401350,206328,195022,294909,151721,143188,106441,54607,51834
C3813A,28,00,Andhra Pradesh,Illiterate,8,186206,93512,92694,135726,68165,67561,50480,25347,25133
C3813A,28,00,Andhra Pradesh,Illiterate,9,113899,55710,58189,79850,38779,41071,34049,16931,17118
